road_link_id,from_node_id,to_node_id,time_period,volume,CA,CD,queue,queue_percentage,travel_time,waiting_time_in_sec,speed,notes
15,6,5,1121:00_1122:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1122:00_1123:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1123:00_1124:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1124:00_1125:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1125:00_1126:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1126:00_1127:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1127:00_1128:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1128:00_1129:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1129:00_1130:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1130:00_1131:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1131:00_1132:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1132:00_1133:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1133:00_1134:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1134:00_1135:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1135:00_1136:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1136:00_1137:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1137:00_1138:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1138:00_1139:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1139:00_1140:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1140:00_1141:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1141:00_1142:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1142:00_1143:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1143:00_1144:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1144:00_1145:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1145:00_1146:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1146:00_1147:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1147:00_1148:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1148:00_1149:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1149:00_1150:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1150:00_1151:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1151:00_1152:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1152:00_1153:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1153:00_1154:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1154:00_1155:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1155:00_1156:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1156:00_1157:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1157:00_1158:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1158:00_1159:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1159:00_1200:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1200:00_1201:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1201:00_1202:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1202:00_1203:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1203:00_1204:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1204:00_1205:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1205:00_1206:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1206:00_1207:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1207:00_1208:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1208:00_1209:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1209:00_1210:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1210:00_1211:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1211:00_1212:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1212:00_1213:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1213:00_1214:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1214:00_1215:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1215:00_1216:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1216:00_1217:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1217:00_1218:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1218:00_1219:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1219:00_1220:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1220:00_1221:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1221:00_1222:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1222:00_1223:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1223:00_1224:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1224:00_1225:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1225:00_1226:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1226:00_1227:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1227:00_1228:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1228:00_1229:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1229:00_1230:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1230:00_1231:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1231:00_1232:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1232:00_1233:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1233:00_1234:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1234:00_1235:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1235:00_1236:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1236:00_1237:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1237:00_1238:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1238:00_1239:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1239:00_1240:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1240:00_1241:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1241:00_1242:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1242:00_1243:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1243:00_1244:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1244:00_1245:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1245:00_1246:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1246:00_1247:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1247:00_1248:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1248:00_1249:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1249:00_1250:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1250:00_1251:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1251:00_1252:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1252:00_1253:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1253:00_1254:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1254:00_1255:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1255:00_1256:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1256:00_1257:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1257:00_1258:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1258:00_1259:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
15,6,5,1259:00_1300:00,0.000,8567.000,8567.000,0.000,0.000,1.000,0.000,240.000,simulation-based
16,6,8,0600:00_0601:00,0.000,11.000,0.000,0.000,0.000,0.000,0.000,120.000,simulation-based
16,6,8,0601:00_0602:00,1.000,18.000,1.000,10.000,2.500,1.031,1.839,116.432,simulation-based
16,6,8,0602:00_0603:00,17.000,49.000,18.000,0.000,0.000,1.010,0.610,118.793,simulation-based
16,6,8,0603:00_0604:00,30.000,90.000,48.000,1.000,0.250,1.032,1.914,116.290,simulation-based
16,6,8,0604:00_0605:00,36.000,125.000,84.000,6.000,1.500,1.016,0.979,118.074,simulation-based
16,6,8,0605:00_0606:00,39.000,172.000,123.000,2.000,0.500,1.003,0.159,119.683,simulation-based
16,6,8,0606:00_0607:00,49.000,216.000,172.000,0.000,0.000,1.018,1.070,117.898,simulation-based
16,6,8,0607:00_0608:00,39.000,259.000,211.000,5.000,1.250,1.006,0.333,119.337,simulation-based
16,6,8,0608:00_0609:00,46.000,301.000,257.000,2.000,0.500,1.004,0.244,119.513,simulation-based
16,6,8,0609:00_0610:00,44.000,346.000,301.000,0.000,0.000,1.011,0.641,118.731,simulation-based
16,6,8,0610:00_0611:00,39.000,385.000,340.000,6.000,1.500,1.002,0.116,119.768,simulation-based
16,6,8,0611:00_0612:00,45.000,428.000,385.000,0.000,0.000,1.002,0.111,119.778,simulation-based
16,6,8,0612:00_0613:00,43.000,473.000,428.000,0.000,0.000,1.026,1.558,116.963,simulation-based
16,6,8,0613:00_0614:00,39.000,516.000,467.000,6.000,1.500,1.006,0.375,119.255,simulation-based
16,6,8,0614:00_0615:00,47.000,556.000,514.000,2.000,0.500,1.001,0.082,119.837,simulation-based
16,6,8,0615:00_0616:00,42.000,605.000,556.000,0.000,0.000,1.013,0.756,118.507,simulation-based
16,6,8,0616:00_0617:00,43.000,646.000,599.000,6.000,1.500,1.004,0.220,119.563,simulation-based
16,6,8,0617:00_0618:00,45.000,687.000,644.000,2.000,0.500,1.002,0.091,119.818,simulation-based
16,6,8,0618:00_0619:00,43.000,731.000,687.000,0.000,0.000,1.021,1.250,117.551,simulation-based
16,6,8,0619:00_0620:00,37.000,771.000,724.000,7.000,1.750,1.004,0.256,119.491,simulation-based
16,6,8,0620:00_0621:00,46.000,814.000,770.000,1.000,0.250,1.001,0.089,119.822,simulation-based
16,6,8,0621:00_0622:00,44.000,859.000,814.000,0.000,0.000,1.014,0.860,118.303,simulation-based
16,6,8,0622:00_0623:00,39.000,902.000,853.000,6.000,1.500,1.015,0.913,118.201,simulation-based
16,6,8,0623:00_0624:00,46.000,948.000,899.000,3.000,0.750,1.004,0.238,119.526,simulation-based
16,6,8,0624:00_0625:00,46.000,990.000,945.000,3.000,0.750,1.012,0.690,118.635,simulation-based
16,6,8,0625:00_0626:00,39.000,1032.000,984.000,6.000,1.500,1.003,0.158,119.685,simulation-based
16,6,8,0626:00_0627:00,47.000,1070.000,1031.000,1.000,0.250,1.005,0.313,119.378,simulation-based
16,6,8,0627:00_0628:00,39.000,1118.000,1070.000,0.000,0.000,1.019,1.146,117.750,simulation-based
16,6,8,0628:00_0629:00,41.000,1159.000,1111.000,7.000,1.750,1.005,0.293,119.417,simulation-based
16,6,8,0629:00_0630:00,47.000,1200.000,1158.000,1.000,0.250,1.003,0.191,119.618,simulation-based
16,6,8,0630:00_0631:00,42.000,1247.000,1200.000,0.000,0.000,1.007,0.447,119.112,simulation-based
16,6,8,0631:00_0632:00,42.000,1285.000,1242.000,5.000,1.250,1.008,0.467,119.074,simulation-based
16,6,8,0632:00_0633:00,41.000,1330.000,1283.000,2.000,0.500,1.002,0.133,119.734,simulation-based
16,6,8,0633:00_0634:00,47.000,1375.000,1330.000,0.000,0.000,1.017,1.027,117.981,simulation-based
16,6,8,0634:00_0635:00,39.000,1412.000,1369.000,6.000,1.500,1.008,0.457,119.094,simulation-based
16,6,8,0635:00_0636:00,41.000,1458.000,1410.000,2.000,0.500,1.001,0.063,119.875,simulation-based
16,6,8,0636:00_0637:00,47.000,1506.000,1457.000,1.000,0.250,1.007,0.447,119.112,simulation-based
16,6,8,0637:00_0638:00,44.000,1544.000,1501.000,5.000,1.250,1.009,0.545,118.919,simulation-based
16,6,8,0638:00_0639:00,41.000,1588.000,1542.000,2.000,0.500,1.001,0.049,119.903,simulation-based
16,6,8,0639:00_0640:00,46.000,1629.000,1588.000,0.000,0.000,1.010,0.605,118.803,simulation-based
16,6,8,0640:00_0641:00,36.000,1672.000,1624.000,5.000,1.250,1.010,0.605,118.803,simulation-based
16,6,8,0641:00_0642:00,46.000,1715.000,1670.000,2.000,0.500,1.003,0.170,119.661,simulation-based
16,6,8,0642:00_0643:00,45.000,1762.000,1715.000,0.000,0.000,1.010,0.628,118.757,simulation-based
16,6,8,0643:00_0644:00,42.000,1805.000,1757.000,5.000,1.250,1.008,0.487,119.033,simulation-based
16,6,8,0644:00_0645:00,45.000,1844.000,1802.000,3.000,0.750,1.003,0.196,119.610,simulation-based
16,6,8,0645:00_0646:00,42.000,1890.000,1844.000,0.000,0.000,1.021,1.238,117.574,simulation-based
16,6,8,0646:00_0647:00,39.000,1932.000,1883.000,7.000,1.750,1.009,0.535,118.940,simulation-based
16,6,8,0647:00_0648:00,49.000,1975.000,1932.000,0.000,0.000,1.007,0.409,119.187,simulation-based
16,6,8,0648:00_0649:00,42.000,2019.000,1974.000,1.000,0.250,1.012,0.744,118.531,simulation-based
16,6,8,0649:00_0650:00,39.000,2058.000,2013.000,6.000,1.500,1.004,0.222,119.557,simulation-based
16,6,8,0650:00_0651:00,45.000,2103.000,2058.000,0.000,0.000,1.003,0.182,119.637,simulation-based
16,6,8,0651:00_0652:00,44.000,2147.000,2102.000,1.000,0.250,1.012,0.700,118.616,simulation-based
16,6,8,0652:00_0653:00,39.000,2187.000,2141.000,6.000,1.500,1.004,0.261,119.481,simulation-based
16,6,8,0653:00_0654:00,46.000,2233.000,2187.000,0.000,0.000,1.001,0.065,119.870,simulation-based
16,6,8,0654:00_0655:00,46.000,2279.000,2233.000,0.000,0.000,1.009,0.526,118.957,simulation-based
16,6,8,0655:00_0656:00,42.000,2317.000,2275.000,4.000,1.000,1.005,0.317,119.369,simulation-based
16,6,8,0656:00_0657:00,41.000,2358.000,2316.000,1.000,0.250,1.005,0.326,119.351,simulation-based
16,6,8,0657:00_0658:00,42.000,2404.000,2358.000,0.000,0.000,1.015,0.897,118.232,simulation-based
16,6,8,0658:00_0659:00,39.000,2443.000,2397.000,7.000,1.750,1.011,0.646,118.722,simulation-based
16,6,8,0659:00_0700:00,45.000,2491.000,2442.000,1.000,0.250,1.005,0.279,119.444,simulation-based
16,6,8,0700:00_0701:00,49.000,2534.000,2491.000,0.000,0.000,1.012,0.707,118.602,simulation-based
16,6,8,0701:00_0702:00,36.000,2575.000,2527.000,7.000,1.750,1.009,0.513,118.983,simulation-based
16,6,8,0702:00_0703:00,46.000,2614.000,2573.000,2.000,0.500,1.002,0.104,119.792,simulation-based
16,6,8,0703:00_0704:00,41.000,2662.000,2614.000,0.000,0.000,1.021,1.275,117.503,simulation-based
16,6,8,0704:00_0705:00,41.000,2702.000,2655.000,7.000,1.750,1.009,0.523,118.964,simulation-based
16,6,8,0705:00_0706:00,46.000,2746.000,2701.000,1.000,0.250,1.002,0.133,119.734,simulation-based
16,6,8,0706:00_0707:00,45.000,2791.000,2746.000,0.000,0.000,1.010,0.625,118.763,simulation-based
16,6,8,0707:00_0708:00,38.000,2831.000,2784.000,7.000,1.750,1.007,0.439,119.128,simulation-based
16,6,8,0708:00_0709:00,45.000,2872.000,2829.000,2.000,0.500,1.003,0.176,119.648,simulation-based
16,6,8,0709:00_0710:00,41.000,2923.000,2870.000,2.000,0.500,1.011,0.667,118.681,simulation-based
16,6,8,0710:00_0711:00,48.000,2962.000,2918.000,5.000,1.250,1.004,0.237,119.528,simulation-based
16,6,8,0711:00_0712:00,44.000,3000.000,2962.000,0.000,0.000,1.005,0.271,119.461,simulation-based
16,6,8,0712:00_0713:00,37.000,3048.000,2999.000,1.000,0.250,1.016,0.976,118.080,simulation-based
16,6,8,0713:00_0714:00,42.000,3089.000,3041.000,7.000,1.750,1.006,0.341,119.321,simulation-based
16,6,8,0714:00_0715:00,48.000,3130.000,3089.000,0.000,0.000,1.001,0.080,119.840,simulation-based
16,6,8,0715:00_0716:00,41.000,3180.000,3130.000,0.000,0.000,1.011,0.667,118.681,simulation-based
16,6,8,0716:00_0717:00,45.000,3219.000,3175.000,5.000,1.250,1.003,0.190,119.620,simulation-based
16,6,8,0717:00_0718:00,42.000,3261.000,3217.000,2.000,0.500,1.009,0.532,118.946,simulation-based
16,6,8,0718:00_0719:00,42.000,3308.000,3259.000,2.000,0.500,1.014,0.857,118.310,simulation-based
16,6,8,0719:00_0720:00,43.000,3343.000,3302.000,6.000,1.500,1.009,0.565,118.880,simulation-based
16,6,8,0720:00_0721:00,40.000,3389.000,3342.000,1.000,0.250,1.006,0.372,119.260,simulation-based
16,6,8,0721:00_0722:00,46.000,3432.000,3388.000,1.000,0.250,1.013,0.756,118.507,simulation-based
16,6,8,0722:00_0723:00,38.000,3473.000,3426.000,6.000,1.500,1.005,0.279,119.444,simulation-based
16,6,8,0723:00_0724:00,46.000,3516.000,3472.000,1.000,0.250,1.005,0.298,119.407,simulation-based
16,6,8,0724:00_0725:00,44.000,3563.000,3516.000,0.000,0.000,1.006,0.342,119.320,simulation-based
16,6,8,0725:00_0726:00,42.000,3601.000,3558.000,5.000,1.250,1.005,0.295,119.412,simulation-based
16,6,8,0726:00_0727:00,42.000,3645.000,3600.000,1.000,0.250,1.003,0.176,119.648,simulation-based
16,6,8,0727:00_0728:00,43.000,3696.000,3643.000,2.000,0.500,1.007,0.444,119.118,simulation-based
16,6,8,0728:00_0729:00,48.000,3732.000,3691.000,5.000,1.250,1.008,0.488,119.031,simulation-based
16,6,8,0729:00_0730:00,40.000,3775.000,3731.000,1.000,0.250,1.007,0.422,119.161,simulation-based
16,6,8,0730:00_0731:00,44.000,3820.000,3775.000,0.000,0.000,1.013,0.775,118.470,simulation-based
16,6,8,0731:00_0732:00,39.000,3860.000,3814.000,6.000,1.500,1.006,0.333,119.337,simulation-based
16,6,8,0732:00_0733:00,44.000,3902.000,3858.000,2.000,0.500,1.002,0.140,119.722,simulation-based
16,6,8,0733:00_0734:00,44.000,3945.000,3902.000,0.000,0.000,1.027,1.609,116.867,simulation-based
16,6,8,0734:00_0735:00,36.000,3991.000,3938.000,7.000,1.750,1.006,0.350,119.304,simulation-based
16,6,8,0735:00_0736:00,52.000,4031.000,3990.000,1.000,0.250,1.002,0.125,119.751,simulation-based
16,6,8,0736:00_0737:00,41.000,4079.000,4031.000,0.000,0.000,1.005,0.282,119.439,simulation-based
16,6,8,0737:00_0738:00,44.000,4118.000,4075.000,4.000,1.000,1.005,0.273,119.457,simulation-based
16,6,8,0738:00_0739:00,43.000,4162.000,4118.000,0.000,0.000,1.004,0.227,119.547,simulation-based
16,6,8,0739:00_0740:00,43.000,4206.000,4161.000,1.000,0.250,1.008,0.475,119.057,simulation-based
16,6,8,0740:00_0741:00,40.000,4246.000,4201.000,5.000,1.250,1.012,0.705,118.607,simulation-based
16,6,8,0741:00_0742:00,41.000,4290.000,4242.000,4.000,1.000,1.003,0.167,119.668,simulation-based
16,6,8,0742:00_0743:00,48.000,4338.000,4290.000,0.000,0.000,1.016,0.974,118.084,simulation-based
16,6,8,0743:00_0744:00,40.000,4376.000,4330.000,8.000,2.000,1.009,0.548,118.915,simulation-based
16,6,8,0744:00_0745:00,44.000,4418.000,4374.000,2.000,0.500,1.005,0.292,119.419,simulation-based
16,6,8,0745:00_0746:00,43.000,4466.000,4417.000,1.000,0.250,1.009,0.553,118.905,simulation-based
16,6,8,0746:00_0747:00,43.000,4504.000,4460.000,6.000,1.500,1.021,1.244,117.562,simulation-based
16,6,8,0747:00_0748:00,42.000,4549.000,4502.000,2.000,0.500,1.004,0.262,119.478,simulation-based
16,6,8,0748:00_0749:00,46.000,4591.000,4548.000,1.000,0.250,1.010,0.600,118.812,simulation-based
16,6,8,0749:00_0750:00,37.000,4631.000,4585.000,6.000,1.500,1.003,0.167,119.668,simulation-based
16,6,8,0750:00_0751:00,46.000,4679.000,4631.000,0.000,0.000,1.004,0.233,119.537,simulation-based
16,6,8,0751:00_0752:00,46.000,4722.000,4677.000,2.000,0.500,1.008,0.488,119.032,simulation-based
16,6,8,0752:00_0753:00,38.000,4763.000,4715.000,7.000,1.750,1.007,0.436,119.134,simulation-based
16,6,8,0753:00_0754:00,46.000,4802.000,4761.000,2.000,0.500,1.002,0.128,119.745,simulation-based
16,6,8,0754:00_0755:00,41.000,4849.000,4802.000,0.000,0.000,1.009,0.535,118.940,simulation-based
16,6,8,0755:00_0756:00,42.000,4892.000,4844.000,5.000,1.250,1.006,0.364,119.277,simulation-based
16,6,8,0756:00_0757:00,47.000,4936.000,4891.000,1.000,0.250,1.003,0.188,119.626,simulation-based
16,6,8,0757:00_0758:00,45.000,4984.000,4936.000,0.000,0.000,1.007,0.400,119.205,simulation-based
16,6,8,0758:00_0759:00,43.000,5019.000,4979.000,5.000,1.250,1.003,0.182,119.637,simulation-based
16,6,8,0759:00_0800:00,40.000,5063.000,5019.000,0.000,0.000,1.003,0.167,119.668,simulation-based
16,6,8,0800:00_0801:00,44.000,5111.000,5063.000,0.000,0.000,1.015,0.921,118.186,simulation-based
16,6,8,0801:00_0802:00,39.000,5149.000,5102.000,9.000,2.250,1.004,0.250,119.502,simulation-based
16,6,8,0802:00_0803:00,45.000,5193.000,5147.000,2.000,0.500,1.008,0.488,119.031,simulation-based
16,6,8,0803:00_0804:00,45.000,5236.000,5192.000,1.000,0.250,1.011,0.667,118.681,simulation-based
16,6,8,0804:00_0805:00,38.000,5278.000,5230.000,6.000,1.500,1.005,0.317,119.369,simulation-based
16,6,8,0805:00_0806:00,48.000,5319.000,5278.000,0.000,0.000,1.003,0.170,119.661,simulation-based
16,6,8,0806:00_0807:00,41.000,5366.000,5319.000,0.000,0.000,1.012,0.718,118.581,simulation-based
16,6,8,0807:00_0808:00,40.000,5405.000,5359.000,7.000,1.750,1.005,0.326,119.351,simulation-based
16,6,8,0808:00_0809:00,44.000,5451.000,5403.000,2.000,0.500,1.004,0.261,119.481,simulation-based
16,6,8,0809:00_0810:00,46.000,5497.000,5449.000,2.000,0.500,1.027,1.636,116.814,simulation-based
16,6,8,0810:00_0811:00,40.000,5530.000,5489.000,8.000,2.000,1.010,0.587,118.837,simulation-based
16,6,8,0811:00_0812:00,39.000,5576.000,5528.000,2.000,0.500,1.004,0.229,119.543,simulation-based
16,6,8,0812:00_0813:00,48.000,5624.000,5576.000,0.000,0.000,1.013,0.757,118.505,simulation-based
16,6,8,0813:00_0814:00,40.000,5661.000,5616.000,8.000,2.000,1.003,0.205,119.592,simulation-based
16,6,8,0814:00_0815:00,45.000,5705.000,5661.000,0.000,0.000,1.004,0.213,119.576,simulation-based
16,6,8,0815:00_0816:00,44.000,5752.000,5705.000,0.000,0.000,1.017,1.000,118.033,simulation-based
16,6,8,0816:00_0817:00,40.000,5790.000,5745.000,7.000,1.750,1.005,0.295,119.412,simulation-based
16,6,8,0817:00_0818:00,43.000,5834.000,5788.000,2.000,0.500,1.003,0.208,119.585,simulation-based
16,6,8,0818:00_0819:00,45.000,5882.000,5833.000,1.000,0.250,1.008,0.474,119.060,simulation-based
16,6,8,0819:00_0820:00,44.000,5920.000,5877.000,5.000,1.250,1.008,0.500,119.008,simulation-based
16,6,8,0820:00_0821:00,41.000,5962.000,5918.000,2.000,0.500,1.002,0.098,119.805,simulation-based
16,6,8,0821:00_0822:00,44.000,6003.000,5962.000,0.000,0.000,1.016,0.958,118.113,simulation-based
16,6,8,0822:00_0823:00,35.000,6051.000,5997.000,6.000,1.500,1.010,0.595,118.821,simulation-based
16,6,8,0823:00_0824:00,51.000,6093.000,6048.000,3.000,0.750,1.002,0.133,119.734,simulation-based
16,6,8,0824:00_0825:00,44.000,6138.000,6092.000,1.000,0.250,1.008,0.487,119.033,simulation-based
16,6,8,0825:00_0826:00,40.000,6177.000,6132.000,6.000,1.500,1.004,0.222,119.557,simulation-based
16,6,8,0826:00_0827:00,45.000,6222.000,6177.000,0.000,0.000,1.003,0.195,119.611,simulation-based
16,6,8,0827:00_0828:00,44.000,6263.000,6221.000,1.000,0.250,1.009,0.523,118.964,simulation-based
16,6,8,0828:00_0829:00,37.000,6307.000,6258.000,5.000,1.250,1.005,0.273,119.457,simulation-based
16,6,8,0829:00_0830:00,48.000,6351.000,6306.000,1.000,0.250,1.006,0.378,119.249,simulation-based
